DAY TN TX
19741129 2.1 6.7
19741130 2.3 9.1
19741201 3.4 9.9
19741202 10.2 10.9
19741203 9.4 10.6
19741204 5.6 9.8
19741205 4.3 8.3
19741206 5.7 7.4
19741207 6.4 10.1
19741208 8.5 9.4
19741209 5.8 8.8
19741210 1 6.7
19741211 2.2 5.2
19741212 0.8 6.6
19741213 1 5.5
19741214 1.3 6.6
19741215 2.9 6
19741216 2.8 8.7
19741217 3.8 8.8
19741218 4.9 6.1
19741219 2.4 8.5
19741220 7.5 8.6
19741221 5.6 7.9
19741222 4.3 8.8
19741223 7.2 11.9
19741224 4.2 7.7
19741225 3.6 12.1
19741226 9.2 13
19741227 8.3 10
19741228 8 12.5
19741229 5.4 11.8
19741230 1.2 6.6
19741231 1 7.6
19750101 5.3 7.5
19750102 0.4 7.5
19750103 -1.8 4.2
19750104 2.9 6.7
19750105 2.7 7.2
19750106 6.4 8.6
19750107 5.9 8.2
19750108 1.5 7.2
19750109 1.7 8.2
19750110 4.5 8.5
19750111 4.5 7.6
19750112 5.7 10.6
19750113 4.8 9.6
19750114 7.1 13.2
19750115 9.2 13.5
19750116 6.2 11.3
19750117 4.5 9
19750118 3.7 8.2
19750119 1.6 6.8
19750120 1.9 6
19750121 2.9 6.2
19750122 2.4 8.5
19750123 3.9 8.7
19750124 3.9 8.2
19750125 3.5 10.9
19750126 -0.2 7.9
19750127 3.4 10.3
19750128 0.8 6.6
19750129 2.7 7.6
19750130 8.3 11.2
19750131 5.8 11.6
19750201 1.2 8.8
19750202 7.5 9.3
19750203 1.8 8.3
19750204 0.1 6.2
19750205 -1.7 5.6
19750206 -1.9 8.7
19750207 -1.8 9.1
19750208 -1.9 4.6
19750209 -0.3 10.3
19750210 2.9 10.5
19750211 6.3 12.1
19750212 6 9.4
19750213 2.4 6.4
19750214 1.4 5.4
19750215 -1.5 4.6
19750216 -3.4 5.6
19750217 -0.9 6.1
19750218 4.2 7.9
19750219 0.5 7.1
19750220 -1.3 6.7
19750221 -1 9.8
19750222 0 9
19750223 1.6 12.5
19750224 0 10.2
19750225 1.3 8.8
19750226 -0.6 9.7
19750227 -0.6 11.1
19750228 -0.6 12.7
19750301 3.1 12.5
19750302 6.4 13.6
19750303 6.6 12.9
19750304 7 11.6
19750305 6.7 10.3
19750306 6.2 10.5
19750307 5.4 9.4
19750308 4.6 10
19750309 5.7 9.8
19750310 5.4 9.6
19750311 4.8 6.2
19750312 4.5 6.7
19750313 4.2 5.4
19750314 3.8 5.6
19750315 2.6 5.2
19750316 -0.5 6.7
19750317 -1.6 5.5
19750318 -1 3.2
19750319 -1.2 4.2
19750320 2.1 6.9
19750321 2.4 9.7
19750322 0.2 5.3
19750323 0.3 9.8
19750324 1.1 7.5
19750325 1.2 7.2
19750326 0.9 6.2
19750327 -0.1 2.2
19750328 -0.2 3
19750329 -0.9 7.8
19750330 0.5 4.7
19750331 -0.8 8.6
19750401 1.6 8
19750402 1.6 5.2
19750403 0.3 7.4
19750404 -1 4.6
19750405 -1.6 7.7
19750406 0.5 4.7
19750407 1.2 7.5
19750408 0.9 7.7
19750409 -0.5 3
19750410 -1.5 8.3
19750411 1.5 7.2
19750412 4.2 9.5
19750413 6.2 14.2
19750414 7.8 12.9
19750415 6.7 12.2
19750416 5 7.8
19750417 2.8 10.5
19750418 10.6 18.9
19750419 8.2 13.7
19750420 6.2 14.5
19750421 4.7 17.2
19750422 8.5 20.9
19750423 7.9 16.4
19750424 6.8 16.2
19750425 5.4 14.9
19750426 7.2 10.1
19750427 4.1 17.8
19750428 7.5 21.3
19750429 7.9 22.6
19750430 5.1 13.5
19750501 4 16.8
19750502 6.1 16.2
19750503 4.4 12.1
19750504 5 12.7
19750505 5 16.3
19750506 7.5 16.2
19750507 7.5 15.2
19750508 6.6 19.8
19750509 7.6 15.8
19750510 7.7 15.3
19750511 4.6 17.2
19750512 2.5 14.9
19750513 9.8 14.4
19750514 9.7 16.7
19750515 9.4 17.5
19750516 9.3 21
19750517 10.2 20.9
19750518 10 17
19750519 7.1 14.5
19750520 6.7 21.3
19750521 6.5 17
19750522 5.2 13.7
19750523 3.1 12.4
19750524 4.8 13.5
19750525 5.3 16.3
19750526 8.6 20
19750527 9.4 18.4
19750528 11.4 22.8
19750529 8.5 18.7
19750530 5.8 12.1
19750531 4 14.6
19750601 1.5 12.6
19750602 3.8 14.1
19750603 4.2 13.2
19750604 5.2 15.1
19750605 5.5 19.2
19750606 9.3 23.1
19750607 11.9 23.2
19750608 10.4 23.5
19750609 11 23.7
19750610 12.7 24.5
19750611 15.1 24.2
19750612 14.2 27.1
19750613 12.9 26
19750614 12.3 24.7
19750615 10.3 18.6
19750616 7.9 19
19750617 10.2 15.7
19750618 10.9 18.1
19750619 8 21.5
19750620 10.8 23.5
19750621 14.4 22.1
19750622 15.6 17.6
19750623 15 20.2
19750624 14.2 18.3
19750625 11.5 20.3
19750626 9.3 22.1
19750627 12.1 18.5
19750628 10.6 14.1
19750629 5.9 19.1
19750630 8.1 19.1
19750701 6.1 20.4
19750702 10.4 21.9
19750703 16.2 23.2
19750704 13.8 20.5
19750705 11.6 18.1
19750706 11.4 24.3
19750707 13.7 27
19750708 15.8 27.3
19750709 14.8 23.8
19750710 14.5 25.2
19750711 13.3 24.6
19750712 13.1 22.5
19750713 16.2 24.3
19750714 15.3 29.8
19750715 14.5 20.8
19750716 13.5 21.5
19750717 13.9 23.1
19750718 13.7 22.5
19750719 12.3 23.4
19750720 15.4 20.7
19750721 11.5 20.4
19750722 10.2 20.7
19750723 13.5 22.9
19750724 12.3 20.5
19750725 9.5 18.8
19750726 8 21.9
19750727 15.5 21.9
19750728 13.8 24
19750729 13.9 26.4
19750730 16.6 28.8
19750731 16.4 30
19750801 16 27.1
19750802 14.7 27.1
19750803 15.6 30
19750804 18.5 32.4
19750805 19.5 33.4
19750806 17.1 31.7
19750807 18.6 32.7
19750808 19.9 33
19750809 17.3 26.7
19750810 14.8 20.3
19750811 14.2 20.7
19750812 14.9 24.6
19750813 14.6 27.2
19750814 16.2 28.3
19750815 14.8 21.2
19750816 14.8 20.6
19750817 13.2 21.5
19750818 12.4 21.6
19750819 12.9 20.7
19750820 16.7 25.2
19750821 16 23.4
19750822 10.6 19.1
19750823 9 18.7
19750824 9.6 18.5
19750825 10.6 20.1
19750826 12 21.3
19750827 11.4 23
19750828 12.4 24.6
19750829 13.4 25.5
19750830 13.5 24.9
19750831 15.3 21
19750901 15.9 20.5
19750902 16.3 18.6
19750903 13.7 19.6
19750904 10.6 20.4
19750905 10.8 20.3
19750906 8.6 19.7
19750907 9.9 20.1
19750908 11.1 22.5
19750909 11.3 22.6
19750910 14.4 21.2
19750911 11 18.9
19750912 9.1 15.1
19750913 8.1 16.5
19750914 10.9 15.4
19750915 10.9 18.6
19750916 10.8 21.9
19750917 11.5 16.3
19750918 12.7 18.6
19750919 11.6 20.7
19750920 11.2 20.7
19750921 9.5 19.3
19750922 7.9 19.4
19750923 9.5 21.3
19750924 13.1 17.8
19750925 13.6 16.9
19750926 9.3 16
19750927 9.3 20.8
19750928 12.5 17.9
19750929 14.4 21.9
19750930 11.7 20.6
19751001 8.5 17.3
19751002 7.8 17.3
19751003 9.4 15.7
19751004 6.8 14.9
19751005 9.8 15.7
19751006 10.5 16.1
19751007 8.1 16.1
19751008 5.6 12.8
19751009 5.2 13.4
19751010 4.2 13
19751011 0.9 9.4
19751012 0.9 9.9
19751013 2.5 6.1
19751014 2.4 10.5
19751015 7.2 14.2
19751016 9.2 13.4
19751017 8.4 12.8
19751018 7.6 9.9
19751019 6.8 10.9
19751020 7.7 10
19751021 5.5 9.9
19751022 4 13.4
19751023 4.7 14.7
19751024 5 14.6
19751025 5.4 10.4
19751026 3.9 10.7
19751027 4 6.7
19751028 0.6 4.8
19751029 0.6 15.1
19751030 7.1 15.8
19751031 8.1 18.8
19751101 7.5 15.5
19751102 4.9 10.8
19751103 3.3 9.7
19751104 5.9 12.1
19751105 5.4 10.4
19751106 6 11
19751107 5.8 9.8
19751108 4.5 8.5
19751109 2.2 6.1
19751110 0.8 6.2
19751111 -0.8 8
19751112 -1.5 3.9
19751113 -4 1.1
19751114 -4.7 5.6
19751115 -1.5 10.2
19751116 6.9 11.1
19751117 6.8 9.1
19751118 4.3 7.8
19751119 2.1 9.6
19751120 1.9 10
19751121 0.4 7.2
19751122 1.3 7.2
19751123 -1 5.4
19751124 -3.3 3.9
19751125 -2.7 4.3
19751126 3.9 6.5
19751127 1 7.2
19751128 5.7 11.8
19751129 3.2 5.2
19751130 1.1 5.5
19751201 3.4 5.9
19751202 4.7 8.3
19751203 1.4 8.1
19751204 -0.3 4.4
19751205 3.3 5.4
19751206 5.9 9.5
19751207 2 6.6
19751208 4.5 7.8
19751209 -0.9 5.5
19751210 -1.9 3.9
19751211 -0.1 4.9
19751212 -1.4 2.4
19751213 -0.9 4.5
19751214 -4.3 0.6
19751215 -6.1 0.2
19751216 -7.3 -3.7
19751217 -4.8 2.1
19751218 -5.1 0.7
19751219 -5.6 1
19751220 -0.6 2.8
19751221 2.3 2.8
19751222 2.6 4.9
19751223 3.4 5.4
19751224 1 4
19751225 0.7 6.3
19751226 2.7 6
19751227 5.3 6
19751228 2.5 5.6
19751229 1.9 4
19751230 1.4 3
19751231 2.7 6.2
19760101 3.1 8.8
19760102 7.1 9.7
19760103 3.1 11
19760104 1 5.1
19760105 1.5 8.5
19760106 6.8 8.8
19760107 6.8 8.8
19760108 5.4 6.7
19760109 4.8 5.6
19760110 4.1 8.3
19760111 9 10.8
19760112 7.8 9.6
19760113 6.8 7.9
19760114 6.1 8.3
19760115 3.2 6.3
19760116 5.4 7
19760117 0.1 7.2
19760118 -1.7 3.9
19760119 1.9 6.3
19760120 5.6 9.4
19760121 4 7.1
19760122 7.1 9.2
19760123 0.5 8.6
19760124 -1.7 2.8
19760125 -0.9 3.9
19760126 -3.2 0
19760127 -2.7 2.1
19760128 -6.3 1.7
19760129 -7.8 0.3
19760130 -9.8 -2.8
19760131 -7 -3.1
19760201 -8.1 -2.2
19760202 -7.6 -2.2
19760203 -4.1 -0.8
19760204 -4.7 -0.8
19760205 -3.3 3.1
19760206 -2.2 6
19760207 -2.7 2.7
19760208 0.5 3.9
19760209 3 4.4
19760210 1 5.6
19760211 0 5.7
19760212 0.7 4.7
19760213 1.7 6
19760214 -0.3 1.5
19760215 -2.6 -0.4
19760216 -1.2 1.3
19760217 0.5 3.3
19760218 -0.6 9.7
19760219 3.7 12.2
19760220 6.1 13.4
19760221 6.4 12.7
19760222 6.4 12.3
19760223 5.6 12.4
19760224 6.4 9.8
19760225 7.2 9.3
19760226 5.2 9
19760227 2.9 10.4
19760228 2.7 14.1
19760229 3.7 12.9
19760301 0.7 9.7
19760302 -1.5 10.3
19760303 0.4 10.7
19760304 0.2 11.5
19760305 -1.8 6.6
19760306 -4.3 3.4
19760307 -4 3
19760308 -6 0.8
19760309 -6.1 3.5
19760310 -4.9 5.8
19760311 0.2 7.4
19760312 2.7 7.1
19760313 2.4 8.9
19760314 3.7 10.8
19760315 4.2 9
19760316 3.3 10.2
19760317 4.9 11.8
19760318 4.3 10.9
19760319 0.3 4.9
19760320 -1.9 8.3
19760321 -2.2 8.8
19760322 -3.8 4.5
19760323 -3.5 8
19760324 -3.2 8.5
19760325 2.4 9.7
19760326 2.7 10.4
19760327 0.9 8.8
19760328 5 10.3
19760329 3 13.1
19760330 4.7 13.7
19760331 4.5 13.4
19760401 6 17.8
19760402 7.2 12.8
19760403 4 10.7
19760404 2.5 9.5
19760405 1.5 14.2
19760406 4.9 12
19760407 2.3 10.3
19760408 2 10.2
19760409 -1.7 12.1
19760410 0.5 14.3
19760411 2.8 16.3
19760412 3.6 16.1
19760413 2.7 16.3
19760414 4.9 9.3
19760415 5.8 17
19760416 5.8 13.4
19760417 4.3 15.7
19760418 5.4 19.5
19760419 7.6 21.2
19760420 8.4 19.8
19760421 5.2 10.8
19760422 2.5 11.9
19760423 0.2 9.3
19760424 0.4 8.8
19760425 5.2 11.4
19760426 3.4 16
19760427 1.8 10.4
19760428 -0.5 10.3
19760429 -0.8 11.3
19760430 -0.5 13.3
19760501 2.7 16.2
19760502 5 13.6
19760503 6.4 12.6
19760504 5.7 16
19760505 6.5 21.8
19760506 11.2 26.9
19760507 14.5 29.1
19760508 15.7 28.5
19760509 14.7 30
19760510 10.2 24.5
19760511 10.2 19.3
19760512 6.9 16.8
19760513 3 13.2
19760514 2.6 17.8
19760515 7.1 21.5
19760516 9.2 18.7
19760517 8.5 24.7
19760518 11.7 24.4
19760519 10.7 18.2
19760520 8.1 15.2
19760521 7.2 16.8
19760522 5.5 18.8
19760523 7.9 21.4
19760524 9.6 20.1
19760525 7.9 20.1
19760526 7.8 15.9
19760527 8.7 15.5
19760528 8.5 18.5
19760529 9.5 20.1
19760530 9.1 19.3
19760531 11.4 17.9
19760601 9.2 18.6
19760602 8.3 13.2
19760603 7.4 12.8
19760604 6.2 14.2
19760605 3.7 19.8
19760606 8.5 22.9
19760607 10.3 25.8
19760608 14.9 28.4
19760609 15.2 30.9
19760610 11.9 22.1
19760611 11.8 23.6
19760612 13.4 27.6
19760613 12.6 24.1
19760614 11.2 25
19760615 12.8 25.2
19760616 11.6 20.3
19760617 9.2 23.5
19760618 9.7 24.7
19760619 11.6 18.9
19760620 13 17
19760621 11.9 21.8
19760622 12.5 26.9
19760623 15.9 29.8
19760624 18.2 32.7
19760625 16 33.6
19760626 18.7 33.3
19760627 20.5 33.6
19760628 20.9 32.6
19760629 16.8 30.4
19760630 16.6 32.5
19760701 17.7 31.3
19760702 17.9 33.4
19760703 18.3 34.6
19760704 18 34.1
19760705 17.2 33.2
19760706 19.1 32
19760707 17.6 32
19760708 15.4 30.8
19760709 11.9 24.6
19760710 15.2 22.9
19760711 12.3 27.3
19760712 16 30.1
19760713 15.4 24.4
19760714 15 25
19760715 15.9 29.3
19760716 19.1 31.4
19760717 17 20.5
19760718 17 22.3
19760719 12.6 26.4
19760720 12.6 23.6
19760721 10.5 14.1
19760722 11 19.2
19760723 8.9 22.2
19760724 12.7 20.5
19760725 12 19.1
19760726 12.3 20.7
19760727 12 21.8
19760728 11.1 22.8
19760729 10 22.3
19760730 12 24.5
19760731 9.7 18.6
19760801 7 18.6
19760802 11.4 19.9
19760803 12.2 19.4
19760804 10.4 21.1
19760805 9.8 20.5
19760806 9.7 23.4
19760807 12.4 23.2
19760808 12.2 24.6
19760809 12.6 26.2
19760810 14.5 26.2
19760811 12.3 26.8
19760812 13.2 27
19760813 13.7 26.4
19760814 12.8 24.9
19760815 13.4 26.5
19760816 13.9 27
19760817 13.6 25.1
19760818 12.4 24.7
19760819 13.2 26.2
19760820 13.7 25.6
19760821 15.1 26.1
19760822 11.2 25.7
19760823 11.5 26.1
19760824 12.8 28.2
19760825 16.3 29.9
19760826 14 27
19760827 12.7 20.7
19760828 12.7 21.2
19760829 11.9 25.6
19760830 11.7 20.8
19760831 10.6 22.6
19760901 12.7 19.9
19760902 9.3 15.7
19760903 7.7 17.4
19760904 7.4 18.2
19760905 7.5 18.4
19760906 7.7 20.7
19760907 8.7 21.3
19760908 9.9 22.5
19760909 8.9 14.7
19760910 7.7 15.4
19760911 9.2 14
19760912 10.9 18.1
19760913 10.4 16.1
19760914 8.9 16.6
19760915 9 17.6
19760916 7 17.1
19760917 9.7 17.5
19760918 9.5 17
19760919 8.8 20.6
19760920 8.4 20.5
19760921 8.9 19.8
19760922 8.6 20.2
19760923 11 20.3
19760924 14.2 20.7
19760925 14 20.7
19760926 15 21.4
19760927 13.6 22.1
19760928 14.7 21
19760929 12.2 21.2
19760930 11.5 20.7
19761001 13.3 17.5
19761002 11.7 18.7
19761003 12.4 17.8
19761004 8.9 14.9
19761005 7 15.7
19761006 11.3 18.8
19761007 10.2 20.8
19761008 7.5 18
19761009 14.1 22
19761010 13.5 18.6
19761011 13.9 19.5
19761012 8.7 14.5
19761013 6.6 16
19761014 6.4 12.6
19761015 6.8 9.7
19761016 4.3 13.5
19761017 2.9 14.7
19761018 4.3 13.4
19761019 9.1 11.6
19761020 9.8 15.4
19761021 6.9 13.9
19761022 9.9 13.3
19761023 9.2 15.5
19761024 8.1 11.5
19761025 7.8 16
19761026 6.7 13
19761027 7.4 11.8
19761028 5.2 9.5
19761029 6.4 12.1
19761030 5.3 9.6
19761031 5.6 11.1
19761101 6.6 10.3
19761102 4.7 10.4
19761103 3.3 6.8
19761104 1.6 10.2
19761105 4.8 7.2
19761106 6.5 12
19761107 6.4 10.8
19761108 6 10.5
19761109 6.9 9.6
19761110 7.8 11.2
19761111 4.3 9.9
19761112 3.2 10
19761113 5.6 6.7
19761114 3.9 7.1
19761115 2.8 6.8
19761116 5.3 6.8
19761117 5.3 8.1
19761118 4.7 8.7
19761119 5 7.8
19761120 1.4 7.2
19761121 -1.4 2.7
19761122 0.4 7.2
19761123 2.5 4.6
19761124 1.8 8.1
19761125 6.8 8.7
19761126 6.2 7.7
19761127 5.1 9.2
19761128 6.9 8.8
19761129 5.1 9.4
19761130 5.1 11.7
19761201 1.7 6.2
19761202 0.4 5.2
19761203 -0.8 4.4
19761204 -1.4 3
19761205 -1.4 3.5
19761206 -0.2 8
19761207 4.5 8.2
19761208 4.9 7.8
19761209 0.6 6.8
19761210 -1.8 4.6
19761211 -1.2 4.5
19761212 0.9 5.5
19761213 0 1.7
19761214 -2.2 2.1
19761215 -3.9 2.4
19761216 -3.9 1.6
19761217 -2.2 4.1
19761218 1.8 6.2
19761219 1.7 4
19761220 1.1 5.3
19761221 4.1 6.1
19761222 1.5 7.3
19761223 -1.6 1.2
19761224 -1.9 0.7
19761225 -4.9 0.8
19761226 -2.4 4.3
19761227 -0.7 1.5
19761228 -9.9 1
19761229 -10.7 -1.4
19761230 -10.7 -1.8
19761231 -1.8 6.5
19770101 3.7 10.4
19770102 1.4 4.4
19770103 -0.8 3.6
19770104 0.1 3
19770105 -1.8 1.4
19770106 -1.2 0.7
19770107 0.8 4.1
19770108 1.8 3.9
19770109 2.7 4.9
19770110 0.3 4.5
19770111 -2.6 1.8
19770112 -2.7 -0.4
19770113 -1.1 2.5
19770114 1.4 4.7
19770115 0.7 3.8
19770116 1 3.2
19770117 -0.8 2.2
19770118 -1.6 2.5
19770119 -1.4 1.8
19770120 1.4 4.6
19770121 2.9 9.3
19770122 5 8.4
19770123 6.9 8.2
19770124 6 9.5
19770125 7.1 12.3
19770126 5.2 10.2
19770127 5.5 8
19770128 4.5 8.6
19770129 -0.8 4
19770130 -3.6 3.5
19770131 -4 3.5
19770201 -3 2.8
19770202 -2.4 0.7
19770203 -2.3 5.5
19770204 2 5.9
19770205 5.4 10.4
19770206 6.5 7.7
19770207 7.7 8.7
19770208 1.8 8.6
19770209 1 7.2
19770210 6.1 12.5
19770211 4.6 8.2
19770212 4.1 8.2
19770213 4.2 7.7
19770214 3.9 10.1
19770215 2 5.7
19770216 1.7 5.7
19770217 2.9 9.3
19770218 3.9 10.2
19770219 4.1 10.1
19770220 4.2 12
19770221 5.6 11.1
19770222 4.4 12.1
19770223 4.7 11.5
19770224 5.9 10.5
19770225 4.8 7.2
19770226 -1.5 5.3
19770227 -3.1 4.7
19770228 -3.7 6.6
19770301 -1.7 5.4
19770302 3.3 9.9
19770303 9.7 14.1
19770304 4 12.4
19770305 2 11.6
19770306 4.7 11.6
19770307 5.5 17.3
19770308 6 13.7
19770309 6.6 18.1
19770310 6.2 13.9
19770311 6.5 11.6
19770312 3.5 10.8
19770313 3.9 9
19770314 4.3 10.9
19770315 4.4 12.6
19770316 9.7 16.9
19770317 7.7 13.4
19770318 5.4 12.2
19770319 2.9 10.6
19770320 2.2 12
19770321 5.4 8.8
19770322 3.4 9.8
19770323 4.2 10.9
19770324 8 14
19770325 5.9 8.8
19770326 4 11.9
19770327 3 10
19770328 -0.1 6.4
19770329 -1.1 6.7
19770330 -2.8 5.6
19770331 -2.7 8.8
19770401 3.4 10.9
19770402 4.1 11.5
19770403 1.4 8.8
19770404 0.6 10.1
19770405 -0.9 10.5
19770406 1.8 9.2
19770407 -0.5 10.1
19770408 -1.5 7.6
19770409 -2.7 6.6
19770410 -2.1 8.4
19770411 0.7 10.2
19770412 1.1 9.6
19770413 5.1 10.8
19770414 2 10
19770415 1.1 9.3
19770416 -1 11.5
19770417 2.2 13.5
19770418 1.9 10.1
19770419 0.8 10.4
19770420 0.1 13.7
19770421 7.7 12.7
19770422 9.4 13.3
19770423 7.4 13.6
19770424 5.2 13.3
19770425 4.3 12.1
19770426 7.5 17.4
19770427 3.5 14.6
19770428 2 16.3
19770429 4.4 14.6
19770430 4.2 16
19770501 6.5 11.2
19770502 3.9 18
19770503 9.5 17.4
19770504 6.4 9
19770505 6.2 10.1
19770506 5.3 15.6
19770507 4.5 15.6
19770508 5.7 13.2
19770509 3.3 14.5
19770510 8.8 16.6
19770511 10.7 17.4
19770512 9 16.4
19770513 5.9 14.1
19770514 4.5 12.1
19770515 4.3 14.1
19770516 6.2 16.3
19770517 8.1 19.5
19770518 8.8 20.3
19770519 10 20.1
19770520 7.2 11.3
19770521 6.9 10.3
19770522 6.3 18.2
19770523 7.6 19.8
19770524 8.9 21.9
19770525 12.7 25.6
19770526 12.6 23.1
19770527 8.7 20.5
19770528 10.3 22.3
19770529 9.2 22.2
19770530 7.7 15.6
19770531 6.7 18.1
19770601 6.2 18.6
19770602 7.9 13.7
19770603 8.9 15
19770604 8.5 16.9
19770605 9.4 16.2
19770606 9.9 17
19770607 8.9 15.2
19770608 8.3 17.8
19770609 11.8 23.3
19770610 10.6 20.8
19770611 8.7 19.3
19770612 10.4 24
19770613 14.1 29.7
19770614 13.3 20.9
19770615 13 14.6
19770616 12.2 14.5
19770617 11.7 16.8
19770618 12.7 15.8
19770619 11.4 13.2
19770620 10.6 13.6
19770621 10.3 16
19770622 11.8 16
19770623 11.8 19.5
19770624 10 21.7
19770625 12 18.6
19770626 10.9 19
19770627 9.9 19.4
19770628 10.6 22
19770629 10.7 18.7
19770630 10.4 20.5
19770701 11.5 21
19770702 12.5 22.1
19770703 13.3 26.8
19770704 16.5 27.4
19770705 15.8 25.9
19770706 16.8 27.5
19770707 16.2 23.9
19770708 15.8 24.3
19770709 15 22.6
19770710 14.9 25.2
19770711 13.5 25.2
19770712 13.3 26
19770713 14.3 17.4
19770714 11.5 18.5
19770715 8.4 18
19770716 6.3 19.7
19770717 11.7 19
19770718 12.7 17.2
19770719 11.3 18.6
19770720 11.9 20.7
19770721 10.8 17.9
19770722 10.2 20.7
19770723 16.7 23.9
19770724 13.1 18.8
19770725 11.3 16.5
19770726 10.6 18.9
19770727 11.8 19.2
19770728 11.9 15.8
19770729 12.7 16
19770730 13.7 22.4
19770731 12.6 18.6
19770801 11 19.5
19770802 9.5 21.8
19770803 11.5 23.5
19770804 11.9 24.1
19770805 10.6 24.6
19770806 14.4 24.1
19770807 15.2 22.8
19770808 12.8 21.4
19770809 10 18.3
19770810 9.1 19.1
19770811 12.4 20
19770812 11.1 17.8
19770813 13.2 21.5
19770814 12.8 21
19770815 14.3 24
19770816 14.9 24.1
19770817 15 18.3
19770818 12.2 19.6
19770819 11.1 17.9
19770820 10.6 18.9
19770821 10.6 16.9
19770822 12.7 20.1
19770823 11 13.7
19770824 10.2 19.7
19770825 14.5 20.3
19770826 11.9 21.6
19770827 10.8 20.5
19770828 11 18.6
19770829 9 20.7
19770830 10.9 19.8
19770831 11.6 22.7
19770901 12.1 21.5
19770902 11.6 22.5
19770903 11.7 19
19770904 8.5 20.4
19770905 8.5 21.3
19770906 14.2 22.1
19770907 13.3 19.2
19770908 10.4 15.4
19770909 8.6 16.1
19770910 7.6 16.3
19770911 11.8 20.4
19770912 8.9 16
19770913 7.7 16.9
19770914 5.5 17.6
19770915 7.6 19.5
19770916 7.5 15.5
19770917 5.5 16.1
19770918 3.8 14.5
19770919 3.6 15.8
19770920 8.1 15.3
19770921 8.7 12.4
19770922 10 13.8
19770923 9.4 18.1
19770924 7.9 18.8
19770925 11.6 16.2
19770926 10.5 18.6
19770927 9.4 20.2
19770928 11.6 18.6
19770929 9.2 17.6
19770930 10.6 16.9
19771001 6.8 13.7
19771002 4.7 11.8
19771003 3.8 14.5
19771004 8.6 14.5
19771005 10.4 15.3
19771006 11.6 18.6
19771007 11.4 17.3
19771008 11.7 18
19771009 11.6 16.1
19771010 8.4 14.7
19771011 6.2 13.6
19771012 6.2 17.3
19771013 7.7 17
19771014 6.1 16.2
19771015 5.3 16.9
19771016 6.2 18.5
19771017 7.3 20
19771018 7.7 17.9
19771019 11.5 19.5
19771020 12.9 20.5
19771021 13.9 21.4
19771022 14.9 17
19771023 8.6 17
19771024 7.5 17.2
19771025 9.9 14.2
19771026 8.5 11.5
19771027 9.2 14.2
19771028 9.2 12.1
19771029 5.9 11.2
19771030 6.4 12.1
19771031 8.5 15.4
19771101 5.8 12.5
19771102 7.5 14.7
19771103 9.8 14.3
19771104 6.7 11.5
19771105 7.5 12.2
19771106 10.2 12.1
19771107 10.4 12.9
19771108 10.2 12.1
19771109 10.9 14.9
19771110 11.2 17
19771111 10.9 15.4
19771112 4.5 13.6
19771113 1.6 6.2
19771114 2.8 11.8
19771115 3.4 7.5
19771116 1.8 7.8
19771117 0.7 4.9
19771118 -0.5 6.4
19771119 -0.5 6.3
19771120 1.7 5.9
19771121 1.2 6.3
19771122 2.3 6.5
19771123 4.1 7.8
19771124 2.8 7.7
19771125 0.8 5.9
19771126 0.1 5.3
19771127 -2 2.2
19771128 -3.1 1.1
19771129 -2.3 0.8
19771130 -1.1 4.2
19771201 -0.8 3.2
19771202 -2.2 2.8
19771203 -1.9 4.5
19771204 -0.9 5.2
19771205 -2.4 6
19771206 -0.1 4.9
19771207 5.4 10
19771208 6.9 11.5
19771209 4.5 8.6
19771210 4.6 7.8
19771211 8.5 10.7
19771212 8.1 10.6
19771213 6.6 9
19771214 7.6 8.3
19771215 6.2 7.1
19771216 3.2 8.1
19771217 2.6 5.6
19771218 2.8 10.2
19771219 1.9 9
19771220 -2.2 5.4
19771221 -3.2 5.5
19771222 5.7 9.8
19771223 7.4 13.8
19771224 8.4 14.2
19771225 6.9 8.6
19771226 5.7 7.8
19771227 2.7 8.8
19771228 0.2 4.7
19771229 1.1 5
19771230 2.1 7.2
19771231 0.2 6.4
19780101 3.1 7.2
19780102 1.9 6.1
19780103 1.2 5.6
19780104 -0.8 5.3
19780105 -2.6 2.2
19780106 1.8 3.5
19780107 0.7 3.8
19780108 -2.2 2.1
19780109 1.7 5.6
19780110 2.8 6.4
19780111 2.8 5.2
19780112 1.3 3.5
19780113 -1.9 2.3
19780114 -0.9 5.4
19780115 1.8 4.9
19780116 1.4 7.3
19780117 3.5 6.4
19780118 0.3 4.3
19780119 -0.9 2.8
19780120 2.4 3.7
19780121 0.7 4.5
19780122 -0.9 3.3
19780123 -0.9 3.8
19780124 3.8 7.3
19780125 1.9 4.4
19780126 -0.3 3.7
19780127 1 5.7
19780128 3.5 6.8
19780129 2.3 4.9
19780130 1.4 5.5
19780131 -1.7 3.6
19780201 0.5 6.6
19780202 1.9 6.2
19780203 -1.1 5.5
19780204 -2.7 3.2
19780205 1.2 4.2
19780206 3.5 5.6
19780207 2.4 3.3
19780208 -1.5 2.1
19780209 -3.4 0.2
19780210 -5.3 -1.6
19780211 -5.3 -1.8
19780212 -5.4 1.6
19780213 -5.4 1.1
19780214 -2.7 0.8
19780215 -0.7 2.3
19780216 -3.2 4
19780217 -4.8 0.5
19780218 -8.2 3.7
19780219 -5 0.7
19780220 -8.4 1.7
19780221 -5.1 4.4
19780222 4.3 8
19780223 6.1 11.9
19780224 8.7 12.2
19780225 9.3 14.5
19780226 6.7 14.7
19780227 7.2 12.6
